SampleID	Year_Plot	SampleName	LocationPlateDNAiso	SampleNoRand	Year	Compartment	LibraryType	PlateX	SampleName2	RunNo	Runcode	Replica	Seedlot	OriginalNo	VarietyFullName	Variety	Plot.x	Location	PreCrop	PreCrop_clean	SoilType	Plot.y	M_52	M_52_method2	X52_method1	M_class1	M_class2	S_48	S_48_method2	S_48_method1	V_50	V_50_method2	V_50_method1
X182.26.3.H.16S_000000000.J9RYW	2019_A_26	182-26-3-H-16S	H2	182	2018-2019	Heel	16S	B	26-3-H	SON5195	J9RYW	3	26	26	Challenger	A	A_26	Brantgum	Grasland	Grass	Clay	A_26	780.2695123	-1.404878598	-1.699984126	Low	Low	822.2669644	-0.969396263	-1.411762139	973.400548	-0.857760114	-1.193425131
X32.26.1.H.16S_000000000.JC8YT	2019_A_26	32-26-1-H-16S	C8	32	2018-2019	Heel	16S	A	26-1-H	SON5064	JC8YT	1	26	26	Challenger	A	A_26	Brantgum	Grasland	Grass	Clay	A_26	780.2695123	-1.404878598	-1.699984126	Low	Low	822.2669644	-0.969396263	-1.411762139	973.400548	-0.857760114	-1.193425131
X103.26.4.H.16S_000000000.JCG3L	2019_A_26	103-26-4-H-16S	A7	103	2018-2019	Heel	16S	B	26-4-H	SON5194	JCG3L	4	26	26	Challenger	A	A_26	Brantgum	Grasland	Grass	Clay	A_26	780.2695123	-1.404878598	-1.699984126	Low	Low	822.2669644	-0.969396263	-1.411762139	973.400548	-0.857760114	-1.193425131
Heel2018.26.2.H.16S_000000000.JMHR7	2019_A_26	Heel2018-26-2-H-16S	C5	741	2018-2019	Heel	16S	C	26-2-H	SON5821	JMHR7	2	26	26	Challenger	A	A_26	Brantgum	Grasland	Grass	Clay	A_26	780.2695123	-1.404878598	-1.699984126	Low	Low	822.2669644	-0.969396263	-1.411762139	973.400548	-0.857760114	-1.193425131
X41.28.1.H.16S_000000000.JC8YT	2019_A_28	41-28-1-H-16S	D5	41	2018-2019	Heel	16S	A	28-1-H	SON5064	JC8YT	1	28	28	Challenger	A	A_28	KLOOSTERBUREN	3 jarig gras	Grass	Clay	A_28	1104.501325	1.502276385	-0.521365763	High	High	968.0064375	0.806754022	-0.864455066	1092.050995	1.440203109	-0.102466799
Heel2018.28.4.H.16S_000000000.JK6WL	2019_A_28	Heel2018-28-4-H-16S	H4	755	2018-2019	Heel	16S	A	28-4-H	SON5822	JK6WL	4	28	28	Challenger	A	A_28	KLOOSTERBUREN	3 jarig gras	Grass	Clay	A_28	1104.501325	1.502276385	-0.521365763	High	High	968.0064375	0.806754022	-0.864455066	1092.050995	1.440203109	-0.102466799
X174.28.2.H.16S_000000000.J9RYW	2019_A_28	174-28-2-H-16S	G6	174	2018-2019	Heel	16S	B	28-2-H	SON5195	J9RYW	2	28	28	Challenger	A	A_28	KLOOSTERBUREN	3 jarig gras	Grass	Clay	A_28	1104.501325	1.502276385	-0.521365763	High	High	968.0064375	0.806754022	-0.864455066	1092.050995	1.440203109	-0.102466799
Heel2018.28.3.H.16S_000000000.JK6WL	2019_A_28	Heel2018-28-3-H-16S	H8	755	2018-2019	Heel	16S	A	28-3-H	SON5822	JK6WL	3	28	28	Challenger	A	A_28	KLOOSTERBUREN	3 jarig gras	Grass	Clay	A_28	1104.501325	1.502276385	-0.521365763	High	High	968.0064375	0.806754022	-0.864455066	1092.050995	1.440203109	-0.102466799
Heel2018.30.2.H.16S_000000000.JMHR7	2019_A_30	Heel2018-30-2-H-16S	B9	733	2018-2019	Heel	16S	C	30-2-H	SON5821	JMHR7	2	30	30	Challenger	A	A_30	WARFSTERMOLEN	Wintertarwe_bladrammenas	Wheat	Clay	A_30	1054.123259	1.050572263	-0.704495584	High	High	982.4123846	0.982321605	-0.810355264	1060.082413	0.821051421	-0.396409141
X1.30.4.H.16S_000000000.JC8YT	2019_A_30	1-30-4-H-16S	A1	1	2018-2019	Heel	16S	A	30-4-H	SON5064	JC8YT	4	30	30	Challenger	A	A_30	WARFSTERMOLEN	Wintertarwe_bladrammenas	Wheat	Clay	A_30	1054.123259	1.050572263	-0.704495584	High	High	982.4123846	0.982321605	-0.810355264	1060.082413	0.821051421	-0.396409141
X53.30.1.H.16S_000000000.JCHFT	2019_A_30	53-30-1-H-16S	E5	53	2018-2019	Heel	16S	A	30-1-H	SON5193	JCHFT	1	30	30	Challenger	A	A_30	WARFSTERMOLEN	Wintertarwe_bladrammenas	Wheat	Clay	A_30	1054.123259	1.050572263	-0.704495584	High	High	982.4123846	0.982321605	-0.810355264	1060.082413	0.821051421	-0.396409141
Heel2018.30.3.H.16S_000000000.JK6WL	2019_A_30	Heel2018-30-3-H-16S	H1	755	2018-2019	Heel	16S	A	30-3-H	SON5822	JK6WL	3	30	30	Challenger	A	A_30	WARFSTERMOLEN	Wintertarwe_bladrammenas	Wheat	Clay	A_30	1054.123259	1.050572263	-0.704495584	High	High	982.4123846	0.982321605	-0.810355264	1060.082413	0.821051421	-0.396409141
X31.6.3.H.16S_000000000.JC8YT	2019_A_6	31-6-3-H-16S	C7	31	2018-2019	Heel	16S	A	6-3-H	SON5064	JC8YT	3	6	6	Challenger	A	A_6	FERWERT	Uien	Onion	Clay	A_6	923.8058925	-0.117890443	-1.17821357	Middle	Middle	896.94972	-0.059225568	-1.131300028	994.6863009	-0.445508171	-0.997708468
Heel2018.6.1.H.16S_000000000.JMHR7	2019_A_6	Heel2018-6-1-H-16S	B3	727	2018-2019	Heel	16S	C	6-1-H	SON5821	JMHR7	1	6	6	Challenger	A	A_6	FERWERT	Uien	Onion	Clay	A_6	923.8058925	-0.117890443	-1.17821357	Middle	Middle	896.94972	-0.059225568	-1.131300028	994.6863009	-0.445508171	-0.997708468
X107.6.2.H.16S_000000000.JCG3L	2019_A_6	107-6-2-H-16S	A11	107	2018-2019	Heel	16S	B	6-2-H	SON5194	JCG3L	2	6	6	Challenger	A	A_6	FERWERT	Uien	Onion	Clay	A_6	923.8058925	-0.117890443	-1.17821357	Middle	Middle	896.94972	-0.059225568	-1.131300028	994.6863009	-0.445508171	-0.997708468
Heel2018.6.4.H.16S_000000000.JMHR7	2019_A_6	Heel2018-6-4-H-16S	D6	754	2018-2019	Heel	16S	C	6-4-H	SON5821	JMHR7	4	6	6	Challenger	A	A_6	FERWERT	Uien	Onion	Clay	A_6	923.8058925	-0.117890443	-1.17821357	Middle	Middle	896.94972	-0.059225568	-1.131300028	994.6863009	-0.445508171	-0.997708468
X23.8.1.H.16S_000000000.JC8YT	2019_A_8	23-8-1-H-16S	B11	23	2018-2019	Heel	16S	A	8-1-H	SON5064	JC8YT	1	8	8	Challenger	A	A_8	ZUIDZANDE	Uien	Onion	Clay	A_8	669.6259613	-2.396940258	-2.102185624	Low	Low	826.496964	-0.917844582	-1.395876884	919.0872515	-1.9096732	-1.692821001
Heel2018.8.4.H.16S_000000000.JMHR7	2019_A_8	Heel2018-8-4-H-16S	B4	728	2018-2019	Heel	16S	C	8-4-H	SON5821	JMHR7	4	8	8	Challenger	A	A_8	ZUIDZANDE	Uien	Onion	Clay	A_8	669.6259613	-2.396940258	-2.102185624	Low	Low	826.496964	-0.917844582	-1.395876884	919.0872515	-1.9096732	-1.692821001
X33.8.2.H.16S_000000000.JC8YT	2019_A_8	33-8-2-H-16S	C9	33	2018-2019	Heel	16S	A	8-2-H	SON5064	JC8YT	2	8	8	Challenger	A	A_8	ZUIDZANDE	Uien	Onion	Clay	A_8	669.6259613	-2.396940258	-2.102185624	Low	Low	826.496964	-0.917844582	-1.395876884	919.0872515	-1.9096732	-1.692821001
Heel2018.8.3.H.16S_000000000.JMHR7	2019_A_8	Heel2018-8-3-H-16S	A1	713	2018-2019	Heel	16S	C	8-3-H	SON5821	JMHR7	3	8	8	Challenger	A	A_8	ZUIDZANDE	Uien	Onion	Clay	A_8	669.6259613	-2.396940258	-2.102185624	Low	Low	826.496964	-0.917844582	-1.395876884	919.0872515	-1.9096732	-1.692821001
Heel2018.31.2.H.16S_000000000.JMHR7	2019_B_31	Heel2018-31-2-H-16S	C6	742	2018-2019	Heel	16S	C	31-2-H	SON5821	JMHR7	2	31	31	Colomba	B	B_31	CREIL	Suikerbieten	Sugar beet	Clay	B_31	1571.503755	-0.627749278	1.176239522	Low	Middle	1319.65876	-2.075243821	0.45613296	1217.017928	-0.11769207	1.046569894
X134.31.1.H.16S_000000000.JCG3L	2019_B_31	134-31-1-H-16S	D2	134	2018-2019	Heel	16S	B	31-1-H	SON5194	JCG3L	1	31	31	Colomba	B	B_31	CREIL	Suikerbieten	Sugar beet	Clay	B_31	1571.503755	-0.627749278	1.176239522	Low	Middle	1319.65876	-2.075243821	0.45613296	1217.017928	-0.11769207	1.046569894
X158.31.4.H.16S_000000000.J9RYW	2019_B_31	158-31-4-H-16S	F2	158	2018-2019	Heel	16S	B	31-4-H	SON5195	J9RYW	4	31	31	Colomba	B	B_31	CREIL	Suikerbieten	Sugar beet	Clay	B_31	1571.503755	-0.627749278	1.176239522	Low	Middle	1319.65876	-2.075243821	0.45613296	1217.017928	-0.11769207	1.046569894
X24.31.3.H.16S_000000000.JC8YT	2019_B_31	24-31-3-H-16S	B12	24	2018-2019	Heel	16S	A	31-3-H	SON5064	JC8YT	3	31	31	Colomba	B	B_31	CREIL	Suikerbieten	Sugar beet	Clay	B_31	1571.503755	-0.627749278	1.176239522	Low	Middle	1319.65876	-2.075243821	0.45613296	1217.017928	-0.11769207	1.046569894
X115.34.2.H.16S_000000000.JCG3L	2019_B_34	115-34-2-H-16S	B7	115	2018-2019	Heel	16S	B	34-2-H	SON5194	JCG3L	2	34	34	Colomba	B	B_34	LUTTELGEEST	witlof	Chicory	Clay	B_34	1634.77138	-0.016473538	1.406224311	Middle	Middle	1533.903169	-0.295162142	1.260702085	1209.368567	-0.188682779	0.976236113
X81.34.4.H.16S_000000000.JCHFT	2019_B_34	81-34-4-H-16S	G9	81	2018-2019	Heel	16S	A	34-4-H	SON5193	JCHFT	4	34	34	Colomba	B	B_34	LUTTELGEEST	witlof	Chicory	Clay	B_34	1634.77138	-0.016473538	1.406224311	Middle	Middle	1533.903169	-0.295162142	1.260702085	1209.368567	-0.188682779	0.976236113
Heel2018.34.3.H.16S_000000000.JMHR7	2019_B_34	Heel2018-34-3-H-16S	C9	745	2018-2019	Heel	16S	C	34-3-H	SON5821	JMHR7	3	34	34	Colomba	B	B_34	LUTTELGEEST	witlof	Chicory	Clay	B_34	1634.77138	-0.016473538	1.406224311	Middle	Middle	1533.903169	-0.295162142	1.260702085	1209.368567	-0.188682779	0.976236113
X110.34.1.H.16S_000000000.JCG3L	2019_B_34	110-34-1-H-16S	B2	110	2018-2019	Heel	16S	B	34-1-H	SON5194	JCG3L	1	34	34	Colomba	B	B_34	LUTTELGEEST	witlof	Chicory	Clay	B_34	1634.77138	-0.016473538	1.406224311	Middle	Middle	1533.903169	-0.295162142	1.260702085	1209.368567	-0.188682779	0.976236113
X126.38.2.H.16S_000000000.JCG3L	2019_B_38	126-38-2-H-16S	C6	126	2018-2019	Heel	16S	B	38-2-H	SON5194	JCG3L	2	38	38	Colomba	B	B_38	MENALDUM	Wintertarwe	Wheat	Clay	B_38	1588.621553	-0.462361452	1.238464606	Middle	Middle	1701.054313	1.093638105	1.888418113	1333.169914	0.960268739	2.114555565
X169.38.4.H.16S_000000000.J9RYW	2019_B_38	169-38-4-H-16S	G1	169	2018-2019	Heel	16S	B	38-4-H	SON5195	J9RYW	4	38	38	Colomba	B	B_38	MENALDUM	Wintertarwe	Wheat	Clay	B_38	1588.621553	-0.462361452	1.238464606	Middle	Middle	1701.054313	1.093638105	1.888418113	1333.169914	0.960268739	2.114555565
Heel2018.38.3.H.16S_000000000.JMHR7	2019_B_38	Heel2018-38-3-H-16S	C10	746	2018-2019	Heel	16S	C	38-3-H	SON5821	JMHR7	3	38	38	Colomba	B	B_38	MENALDUM	Wintertarwe	Wheat	Clay	B_38	1588.621553	-0.462361452	1.238464606	Middle	Middle	1701.054313	1.093638105	1.888418113	1333.169914	0.960268739	2.114555565
X189.38.1.H.16S_000000000.J9RYW	2019_B_38	189-38-1-H-16S	H9	189	2018-2019	Heel	16S	B	38-1-H	SON5195	J9RYW	1	38	38	Colomba	B	B_38	MENALDUM	Wintertarwe	Wheat	Clay	B_38	1588.621553	-0.462361452	1.238464606	Middle	Middle	1701.054313	1.093638105	1.888418113	1333.169914	0.960268739	2.114555565
Heel2018.47.4.H.16S_000000000.JMHR7	2019_B_47	Heel2018-47-4-H-16S	D5	753	2018-2019	Heel	16S	C	47-4-H	SON5821	JMHR7	4	47	47	Colomba	B	B_47	OUDE BILDTZIJL	Suikerbieten	Sugar beet	Clay	B_47	1552.852792	-0.80795015	1.108441216	Low	Middle	1569.506041	0.000649637	1.394404391	1253.319954	0.219212724	1.380357069
X16.47.3.H.16S_000000000.JC8YT	2019_B_47	16-47-3-H-16S	B4	16	2018-2019	Heel	16S	A	47-3-H	SON5064	JC8YT	3	47	47	Colomba	B	B_47	OUDE BILDTZIJL	Suikerbieten	Sugar beet	Clay	B_47	1552.852792	-0.80795015	1.108441216	Low	Middle	1569.506041	0.000649637	1.394404391	1253.319954	0.219212724	1.380357069
X83.47.2.H.16S_000000000.JCHFT	2019_B_47	83-47-2-H-16S	G11	83	2018-2019	Heel	16S	A	47-2-H	SON5193	JCHFT	2	47	47	Colomba	B	B_47	OUDE BILDTZIJL	Suikerbieten	Sugar beet	Clay	B_47	1552.852792	-0.80795015	1.108441216	Low	Middle	1569.506041	0.000649637	1.394404391	1253.319954	0.219212724	1.380357069
X154.47.1.H.16S_000000000.J9RYW	2019_B_47	154-47-1-H-16S	E10	154	2018-2019	Heel	16S	B	47-1-H	SON5195	J9RYW	1	47	47	Colomba	B	B_47	OUDE BILDTZIJL	Suikerbieten	Sugar beet	Clay	B_47	1552.852792	-0.80795015	1.108441216	Low	Middle	1569.506041	0.000649637	1.394404391	1253.319954	0.219212724	1.380357069
X184.50.2.H.16S_000000000.J9RYW	2019_B_50	184-50-2-H-16S	H4	184	2018-2019	Heel	16S	B	50-2-H	SON5195	J9RYW	2	50	50	Colomba	B	B_50	ZEERIJP	NA	Unknown	Clay	B_50	1835.583341	1.923720659	2.136197913	High	High	1825.544682	2.127984938	2.355926731	1253.590129	0.221720112	1.382841254
X67.50.4.H.16S_000000000.JCHFT	2019_B_50	67-50-4-H-16S	F7	67	2018-2019	Heel	16S	A	50-4-H	SON5193	JCHFT	4	50	50	Colomba	B	B_50	ZEERIJP	NA	Unknown	Clay	B_50	1835.583341	1.923720659	2.136197913	High	High	1825.544682	2.127984938	2.355926731	1253.590129	0.221720112	1.382841254
X173.50.3.H.16S_000000000.J9RYW	2019_B_50	173-50-3-H-16S	G5	173	2018-2019	Heel	16S	B	50-3-H	SON5195	J9RYW	3	50	50	Colomba	B	B_50	ZEERIJP	NA	Unknown	Clay	B_50	1835.583341	1.923720659	2.136197913	High	High	1825.544682	2.127984938	2.355926731	1253.590129	0.221720112	1.382841254
X51.50.1.H.16S_000000000.JCHFT	2019_B_50	51-50-1-H-16S	E3	51	2018-2019	Heel	16S	A	50-1-H	SON5193	JCHFT	1	50	50	Colomba	B	B_50	ZEERIJP	NA	Unknown	Clay	B_50	1835.583341	1.923720659	2.136197913	High	High	1825.544682	2.127984938	2.355926731	1253.590129	0.221720112	1.382841254
Heel2018.51.4.H.16S_000000000.JMHR7	2019_B_51	Heel2018-51-4-H-16S	D4	752	2018-2019	Heel	16S	C	51-4-H	SON5821	JMHR7	4	51	51	Colomba	B	B_51	MENALDUM	Wintertarwe	Wheat	Clay	B_51	1510.819165	-1.214068386	0.955644351	Low	Low	1448.567984	-1.004182275	0.940236056	1156.666426	-0.677790582	0.491654372
Heel2018.51.2.H.16S_000000000.JMHR7	2019_B_51	Heel2018-51-2-H-16S	A3	715	2018-2019	Heel	16S	C	51-2-H	SON5821	JMHR7	2	51	51	Colomba	B	B_51	MENALDUM	Wintertarwe	Wheat	Clay	B_51	1510.819165	-1.214068386	0.955644351	Low	Low	1448.567984	-1.004182275	0.940236056	1156.666426	-0.677790582	0.491654372
X124.51.3.H.16S_000000000.JCG3L	2019_B_51	124-51-3-H-16S	C4	124	2018-2019	Heel	16S	B	51-3-H	SON5194	JCG3L	3	51	51	Colomba	B	B_51	MENALDUM	Wintertarwe	Wheat	Clay	B_51	1510.819165	-1.214068386	0.955644351	Low	Low	1448.567984	-1.004182275	0.940236056	1156.666426	-0.677790582	0.491654372
X116.51.1.H.16S_000000000.JCG3L	2019_B_51	116-51-1-H-16S	B8	116	2018-2019	Heel	16S	B	51-1-H	SON5194	JCG3L	1	51	51	Colomba	B	B_51	MENALDUM	Wintertarwe	Wheat	Clay	B_51	1510.819165	-1.214068386	0.955644351	Low	Low	1448.567984	-1.004182275	0.940236056	1156.666426	-0.677790582	0.491654372
X156.52.2.H.16S_000000000.J9RYW	2019_B_52	156-52-2-H-16S	E12	156	2018-2019	Heel	16S	B	52-2-H	SON5195	J9RYW	2	52	52	Colomba	B	B_52	HIJUM	Grasland	Grass	Clay	B_52	1758.593919	1.179868406	1.856332883	High	High	1642.121301	0.603984374	1.667102272	1167.339941	-0.57873389	0.589794422
X61.52.4.H.16S_000000000.JCHFT	2019_B_52	61-52-4-H-16S	F1	61	2018-2019	Heel	16S	A	52-4-H	SON5193	JCHFT	4	52	52	Colomba	B	B_52	HIJUM	Grasland	Grass	Clay	B_52	1758.593919	1.179868406	1.856332883	High	High	1642.121301	0.603984374	1.667102272	1167.339941	-0.57873389	0.589794422
X157.52.1.H.16S_000000000.J9RYW	2019_B_52	157-52-1-H-16S	F1	157	2018-2019	Heel	16S	B	52-1-H	SON5195	J9RYW	1	52	52	Colomba	B	B_52	HIJUM	Grasland	Grass	Clay	B_52	1758.593919	1.179868406	1.856332883	High	High	1642.121301	0.603984374	1.667102272	1167.339941	-0.57873389	0.589794422
X68.52.3.H.16S_000000000.JCHFT	2019_B_52	68-52-3-H-16S	F8	68	2018-2019	Heel	16S	A	52-3-H	SON5193	JCHFT	3	52	52	Colomba	B	B_52	HIJUM	Grasland	Grass	Clay	B_52	1758.593919	1.179868406	1.856332883	High	High	1642.121301	0.603984374	1.667102272	1167.339941	-0.57873389	0.589794422
Heel2018.56.3.H.16S_000000000.JMHR7	2019_B_56	Heel2018-56-3-H-16S	A7	719	2018-2019	Heel	16S	C	56-3-H	SON5821	JMHR7	3	56	56	Colomba	B	B_56	Marrum	Grasland	Grass	Clay	B_56	1792.234477	1.504894937	1.978620016	High	High	1773.084327	1.69211024	2.158918173	1385.494501	1.445872603	2.595665791
X97.56.4.H.16S_000000000.JCG3L	2019_B_56	97-56-4-H-16S	A1	97	2018-2019	Heel	16S	B	56-4-H	SON5194	JCG3L	4	56	56	Colomba	B	B_56	Marrum	Grasland	Grass	Clay	B_56	1792.234477	1.504894937	1.978620016	High	High	1773.084327	1.69211024	2.158918173	1385.494501	1.445872603	2.595665791
Heel2018.56.1.H.16S_000000000.JMHR7	2019_B_56	Heel2018-56-1-H-16S	A6	718	2018-2019	Heel	16S	C	56-1-H	SON5821	JMHR7	1	56	56	Colomba	B	B_56	Marrum	Grasland	Grass	Clay	B_56	1792.234477	1.504894937	1.978620016	High	High	1773.084327	1.69211024	2.158918173	1385.494501	1.445872603	2.595665791
X10.56.2.H.16S_000000000.JC8YT	2019_B_56	10-56-2-H-16S	A10	10	2018-2019	Heel	16S	A	56-2-H	SON5064	JC8YT	2	56	56	Colomba	B	B_56	Marrum	Grasland	Grass	Clay	B_56	1792.234477	1.504894937	1.978620016	High	High	1773.084327	1.69211024	2.158918173	1385.494501	1.445872603	2.595665791
X22.58.2.H.16S_000000000.JC8YT	2019_B_58	22-58-2-H-16S	B10	22	2018-2019	Heel	16S	A	58-2-H	SON5064	JC8YT	2	58	58	Colomba	B	B_58	HIJUM	Wintertarwe	Wheat	Clay	B_58	1484.146501	-1.471772896	0.858686278	Low	Low	1497.59346	-0.596846787	1.124345336	1217.239373	-0.11563693	1.048606017
X146.58.3.H.16S_000000000.J9RYW	2019_B_58	146-58-3-H-16S	E2	146	2018-2019	Heel	16S	B	58-3-H	SON5195	J9RYW	3	58	58	Colomba	B	B_58	HIJUM	Wintertarwe	Wheat	Clay	B_58	1484.146501	-1.471772896	0.858686278	Low	Low	1497.59346	-0.596846787	1.124345336	1217.239373	-0.11563693	1.048606017
X39.58.1.H.16S_000000000.JC8YT	2019_B_58	39-58-1-H-16S	D3	39	2018-2019	Heel	16S	A	58-1-H	SON5064	JC8YT	1	58	58	Colomba	B	B_58	HIJUM	Wintertarwe	Wheat	Clay	B_58	1484.146501	-1.471772896	0.858686278	Low	Low	1497.59346	-0.596846787	1.124345336	1217.239373	-0.11563693	1.048606017
X44.58.4.H.16S_000000000.JC8YT	2019_B_58	44-58-4-H-16S	D8	44	2018-2019	Heel	16S	A	58-4-H	SON5064	JC8YT	4	58	58	Colomba	B	B_58	HIJUM	Wintertarwe	Wheat	Clay	B_58	1484.146501	-1.471772896	0.858686278	Low	Low	1497.59346	-0.596846787	1.124345336	1217.239373	-0.11563693	1.048606017
X78.58.2.H.16S_000000000.JCHFT	2019_B_58	78-58-2-H-16S	G6	78	2018-2019	Heel	16S	A	58-2-H	SON5193	JCHFT	2	58	58	Colomba	B	B_58	HIJUM	Wintertarwe	Wheat	Clay	B_58	1484.146501	-1.471772896	0.858686278	Low	Low	1497.59346	-0.596846787	1.124345336	1217.239373	-0.11563693	1.048606017
X119.60.1.H.16S_000000000.JCG3L	2019_B_60	119-60-1-H-16S	B11	119	2018-2019	Heel	16S	B	60-1-H	SON5194	JCG3L	1	60	60	Colomba	B	B_60	AALTEN	Grasland	Grass	Sand	B_60	1855.04996	2.111802188	2.206961217	High	High	1620.171969	0.421615069	1.584674193	1250.098999	0.189320308	1.350741268
X15.60.2.H.16S_000000000.JC8YT	2019_B_60	15-60-2-H-16S	B3	15	2018-2019	Heel	16S	A	60-2-H	SON5064	JC8YT	2	60	60	Colomba	B	B_60	AALTEN	Grasland	Grass	Sand	B_60	1855.04996	2.111802188	2.206961217	High	High	1620.171969	0.421615069	1.584674193	1250.098999	0.189320308	1.350741268
X149.60.4.H.16S_000000000.J9RYW	2019_B_60	149-60-4-H-16S	E5	149	2018-2019	Heel	16S	B	60-4-H	SON5195	J9RYW	4	60	60	Colomba	B	B_60	AALTEN	Grasland	Grass	Sand	B_60	1855.04996	2.111802188	2.206961217	High	High	1620.171969	0.421615069	1.584674193	1250.098999	0.189320308	1.350741268
Heel2018.60.3.H.16S_000000000.JK6WL	2019_B_60	Heel2018-60-3-H-16S	H2	755	2018-2019	Heel	16S	A	60-3-H	SON5822	JK6WL	3	60	60	Colomba	B	B_60	AALTEN	Grasland	Grass	Sand	B_60	1855.04996	2.111802188	2.206961217	High	High	1620.171969	0.421615069	1.584674193	1250.098999	0.189320308	1.350741268
X75.134.3.H.16S_000000000.JCHFT	2019_C_134	75-134-3-H-16S	G3	75	2018-2019	Heel	16S	A	134-3-H	SON5193	JCHFT	3	134	214	Festien	C	C_134	BOYL	NA	Unknown	Sand	C_134	1174.218448	0.645926745	-0.267936339	High	Middle	1073.073776	1.116378051	-0.469887306	1163.381442	1.175931736	0.553397106
X54.134.2.H.16S_000000000.JCHFT	2019_C_134	54-134-2-H-16S	E6	54	2018-2019	Heel	16S	A	134-2-H	SON5193	JCHFT	2	134	214	Festien	C	C_134	BOYL	NA	Unknown	Sand	C_134	1174.218448	0.645926745	-0.267936339	High	Middle	1073.073776	1.116378051	-0.469887306	1163.381442	1.175931736	0.553397106
X25.134.1.H.16S_000000000.JC8YT	2019_C_134	25-134-1-H-16S	C1	25	2018-2019	Heel	16S	A	134-1-H	SON5064	JC8YT	1	134	214	Festien	C	C_134	BOYL	NA	Unknown	Sand	C_134	1174.218448	0.645926745	-0.267936339	High	Middle	1073.073776	1.116378051	-0.469887306	1163.381442	1.175931736	0.553397106
X141.134.4.H.16S_000000000.JCG3L	2019_C_134	141-134-4-H-16S	D9	141	2018-2019	Heel	16S	B	134-4-H	SON5194	JCG3L	4	134	214	Festien	C	C_134	BOYL	NA	Unknown	Sand	C_134	1174.218448	0.645926745	-0.267936339	High	Middle	1073.073776	1.116378051	-0.469887306	1163.381442	1.175931736	0.553397106
Heel2018.136.2.H.16S_000000000.JMHR7	2019_C_136	Heel2018-136-2-H-16S	A11	723	2018-2019	Heel	16S	C	136-2-H	SON5821	JMHR7	2	136	216	Festien	C	C_136	WARFFUM	Wintertarwe	Wheat	Clay	C_136	1079.308692	0.18846114	-0.612943762	Middle	Middle	826.6606761	-0.659884006	-1.395262083	1029.122545	-0.069190906	-0.68107664
X131.136.3.H.16S_000000000.JCG3L	2019_C_136	131-136-3-H-16S	C11	131	2018-2019	Heel	16S	B	136-3-H	SON5194	JCG3L	3	136	216	Festien	C	C_136	WARFFUM	Wintertarwe	Wheat	Clay	C_136	1079.308692	0.18846114	-0.612943762	Middle	Middle	826.6606761	-0.659884006	-1.395262083	1029.122545	-0.069190906	-0.68107664
Heel2018.136.1.H.16S_000000000.JMHR7	2019_C_136	Heel2018-136-1-H-16S	D3	751	2018-2019	Heel	16S	C	136-1-H	SON5821	JMHR7	1	136	216	Festien	C	C_136	WARFFUM	Wintertarwe	Wheat	Clay	C_136	1079.308692	0.18846114	-0.612943762	Middle	Middle	826.6606761	-0.659884006	-1.395262083	1029.122545	-0.069190906	-0.68107664
X128.136.4.H.16S_000000000.JCG3L	2019_C_136	128-136-4-H-16S	C8	128	2018-2019	Heel	16S	B	136-4-H	SON5194	JCG3L	4	136	216	Festien	C	C_136	WARFFUM	Wintertarwe	Wheat	Clay	C_136	1079.308692	0.18846114	-0.612943762	Middle	Middle	826.6606761	-0.659884006	-1.395262083	1029.122545	-0.069190906	-0.68107664
X27.140.4.H.16S_000000000.JC8YT	2019_C_140	27-140-4-H-16S	C3	27	2018-2019	Heel	16S	A	140-4-H	SON5064	JC8YT	4	140	220	Festien	C	C_140	SIDDEBUREN	Tarwe	Wheat	Sand	C_140	783.6273734	-1.236724614	-1.687777931	Low	Low	712.6934017	-1.48141397	-1.823252482	776.1504472	-2.415264765	-3.007085733
Heel2018.140.3.H.16S_000000000.JMHR7	2019_C_140	Heel2018-140-3-H-16S	B10	734	2018-2019	Heel	16S	C	140-3-H	SON5821	JMHR7	3	140	220	Festien	C	C_140	SIDDEBUREN	Tarwe	Wheat	Sand	C_140	783.6273734	-1.236724614	-1.687777931	Low	Low	712.6934017	-1.48141397	-1.823252482	776.1504472	-2.415264765	-3.007085733
X60.140.2.H.16S_000000000.JCHFT	2019_C_140	60-140-2-H-16S	E12	60	2018-2019	Heel	16S	A	140-2-H	SON5193	JCHFT	2	140	220	Festien	C	C_140	SIDDEBUREN	Tarwe	Wheat	Sand	C_140	783.6273734	-1.236724614	-1.687777931	Low	Low	712.6934017	-1.48141397	-1.823252482	776.1504472	-2.415264765	-3.007085733
Heel2018.140.1.H.16S_000000000.JK6WL	2019_C_140	Heel2018-140-1-H-16S	H10	755	2018-2019	Heel	16S	A	140-1-H	SON5822	JK6WL	1	140	220	Festien	C	C_140	SIDDEBUREN	Tarwe	Wheat	Sand	C_140	783.6273734	-1.236724614	-1.687777931	Low	Low	712.6934017	-1.48141397	-1.823252482	776.1504472	-2.415264765	-3.007085733
X129.143.1.H.16S_000000000.JCG3L	2019_C_143	129-143-1-H-16S	C9	129	2018-2019	Heel	16S	B	143-1-H	SON5194	JCG3L	1	143	223	Festien	C	C_143	ELDERSLOO	NA	Unknown	Sand	C_143	1342.359152	1.456365962	0.343273645	High	High	982.971343	0.466877139	-0.808256163	1107.111262	0.654079725	0.036008227
