#Feature ID	Taxon	Confidence
37022f339a560dae69815fd6e6a0cadb	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiaceae;g__Tetracladium;s__unidentified	0.9913737734121062
ebeee8666a61f674d985d12402881c67	k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pyronemataceae;g__unidentified;s__unidentified	0.8330420452725262
67cf8259e485bd0e5e86bc3c4fa4c926	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Microascales;f__Microascaceae;g__Cephalotrichum;s__unidentified	0.7146597148364888
4b8517ac57bc48564f55bdc516e710ed	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreales_fam_Incertae_sedis;g__Acremonium;s__Acremonium_polychromum	0.993274113600514
66c7697693864b27f07be50651be5db3	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Bionectriaceae;g__Clonostachys;s__Clonostachys_rosea	0.9990658252454614
f45a485c4e4e8d61082c8dff856ad7f8	k__Viridiplantae	0.7116317963667769
a36f2fe4136555c6a8e7c4833c9e18b1	Unassigned	0.37158753483223306
fdcd920ba491875ee0f0d743dc7eb73f	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Trichosporonales;f__Trichosporonaceae;g__Apiotrichum;s__Apiotrichum_gracile	0.848117174320757
2a69b7303366f36ce47991d3ead9c539	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Glomerellales;f__Plectosphaerellaceae;g__Plectosphaerella;s__Plectosphaerella_cucumerina	0.9692146762485957
90a25eacc77757d49f7ad74a730a26b3	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae	0.9995206988203051
873cb2a0b80edd2a63d1ca7fe95a7a3b	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Vishniacozyma;s__Vishniacozyma_victoriae	0.9999746038711523
029e02efbcaa3ec662e5e7024459918b	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Piskurozymaceae;g__Solicoccozyma;s__Solicoccozyma_terricola	0.9999999994456203
d4f990ab89fc988e4452937e280abb79	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Sclerotiniaceae;g__Botrytis;s__Botrytis_cinerea	0.9585298514874329
09442b68a2f1605073c5432973bc3e39	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Fusarium	0.9944133123745559
532826af4a17f62846a6e47f61b7a5b5	k__unidentified;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.717391052311511
48061e5ab51080f86837530f690fe309	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Filobasidiaceae;g__Filobasidium	0.9999999421725263
a07a43c3531e0acaa4d5231866d60564	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiaceae;g__Tetracladium;s__unidentified	0.9894119036640817
0cbab349f5ea56f97fb61ed9ec4a5ecc	k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Mortierella	0.9999999999948749
997f85591525811cb56a44c145741e22	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Piskurozymaceae;g__Solicoccozyma;s__Solicoccozyma_phenolica	0.9048179585285506
b36175fe8e167dc72af97b78dac7659f	k__Viridiplantae;p__Anthophyta;c__Eudicotyledonae;o__Solanales;f__Solanaceae;g__Solanum;s__Solanum_tuberosum	0.9904060516430463
cc93fb53bf81590573492ff7af80d4d5	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Ceratobasidiaceae;g__Thanatephorus;s__Thanatephorus_cucumeris	0.9853787345244276
96304e9ac2a14606d03e68ad47946a7f	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Cladosporiaceae;g__Cladosporium;s__Cladosporium_cladosporioides	0.9904311390335389
28455403f03c35e2d1eea7543fe1aee9	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Fusarium	0.8501950376673144
6e9a000d6b2d4f954d4de3691888c6ae	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Glomerellales;f__Plectosphaerellaceae;g__Acrostalagmus;s__Acrostalagmus_luteoalbus	0.9999999993294892
66751fd138db1f1779f01b131224562c	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreales_fam_Incertae_sedis;g__Acremonium;s__Acremonium_persicinum	0.999999987984964
dcacfae5f6e8dce002eb434516dd153d	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Volutella;s__Volutella_ciliata	0.9989398504906309
7694c129a573e4fa26508e65aad9010d	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Ceratobasidiaceae;g__Thanatephorus;s__Thanatephorus_cucumeris	0.9913977976546932
a1322ca75d0ab2f22d552c45388ec67e	k__Viridiplantae;p__Anthophyta;c__Eudicotyledonae;o__Solanales;f__Solanaceae;g__Solanum;s__Solanum_tuberosum	0.9813166594370221
358abea6538c29e4c0bc20d8b617052e	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Thelebolales;f__Thelebolaceae;g__Thelebolus;s__Thelebolus_globosus	0.999997025331344
826b61dbaa0a918723cd38c29dc2b7b1	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Ceratobasidiaceae;g__Thanatephorus;s__Thanatephorus_cucumeris	0.9909884858622495
3a32331d801e516a6b49bd032decf31e	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiales_fam_Incertae_sedis;g__Rhexocercosporidium;s__Rhexocercosporidium_panacis	0.7538923092237403
d6f80e21d76406e245bddaca39ca90be	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Vishniacozyma;s__Vishniacozyma_victoriae	0.9993076516629221
234f9fb473b32e73df03f2ccf41025a2	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Holtermanniales;f__Holtermanniales_fam_Incertae_sedis;g__Holtermanniella;s__Holtermanniella_takashimae	0.999999994749686
b2b56214f414254f9ac5bedd0a62fcc0	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Thelebolales;f__Pseudeurotiaceae;g__Pseudogymnoascus;s__unidentified	0.7827858143977343
b4edfe9febb369f2920eea6aa1dcf4e5	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Thelebolales;f__Pseudeurotiaceae;g__Pseudeurotium;s__unidentified	0.7109974168420689
8304d00b0310110712e4ad529f65c8de	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Clavicipitaceae;g__Metapochonia;s__Metapochonia_bulbillosa	0.9899426622283742
bbebb68a6e5b120ca93b96110524e32f	k__Viridiplantae;p__Anthophyta;c__Eudicotyledonae	0.817078824397498
163fabb455e342cf24ca4926542c1781	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Psathyrellaceae;g__Psathyrella	0.9993724381886828
0048c35a79683e2dc4ae8c5cb8c8f6f4	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Microdochiaceae;g__Microdochium;s__Microdochium_majus	0.9983086202611496
0a0ab127860c608f1d92617e3edb6f72	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Fusarium;s__Fusarium_domesticum	0.9916986210574572
4c304b61ff804df6ff9c8ef6c2241705	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium	0.8950885028917921
cb84b336fdc3a35ae8ecb776a15a09de	k__Viridiplantae;p__Anthophyta;c__Eudicotyledonae	0.9233554251243374
23500ba63c4e164ecdd2e837b455517c	Unassigned	0.34688617418301737
