,Variety,Batch,47,47_method2,47_method1
84,FESTIEN,176,763.344951680664,1.1242054533986354,-0.5982039332051046
85,FESTIEN,177,706.918579888589,0.77257061381048,-0.7833863556418031
86,FESTIEN,178,945.464915927423,2.259130885955046,-0.0005150320371510053
87,FESTIEN,179,552.278635655958,-0.19110630280104518,-1.2908901799882853
88,FESTIEN,180,835.061996156768,1.5711278875224832,-0.36283994285280213
89,INNOVATOR,61,818.366274742843,-0.4584771287800768,-0.4176326583432058
90,INNOVATOR,62,830.950829838867,-0.28961631639007257,-0.37633214009338395
91,INNOVATOR,63,833.331567199014,-0.2576713456180291,-0.3685189368422138
92,INNOVATOR,64,1015.14250606701,2.1818859215545565,0.22815579193761215
93,INNOVATOR,65,957.182413195406,1.4041716286121446,0.03793993963772869
94,INNOVATOR,66,947.350401063846,1.2722447115860407,0.005672831792155726
95,INNOVATOR,67,778.631503249708,-0.9916422461215557,-0.5480358901366922
96,INNOVATOR,68,893.893924961818,0.554960396549175,-0.16976286299219936
97,INNOVATOR,69,856.963129241889,0.05941930511664814,-0.2909638900426721
98,INNOVATOR,70,852.509998459429,-0.00033324679062624,-0.30557836053817167
99,INNOVATOR,71,818.764402153272,-0.4531350155748969,-0.41632606718803844
100,INNOVATOR,72,732.609070860849,-1.6091758229582984,-0.699074229932891
101,INNOVATOR,73,901.615280399224,0.6585663120514476,-0.14442259639376387
102,INNOVATOR,74,757.787001505873,-1.271335844462659,-0.6164442461024655
103,INNOVATOR,75,881.009349435241,0.38207388017120986,-0.21204800081520642
104,INNOVATOR,76,774.124988316899,-1.0521111118697162,-0.5628255589653005
105,INNOVATOR,77,842.567447860148,-0.13374337997473362,-0.33820823814148204
106,INNOVATOR,78,887.918504674704,0.47478161260689794,-0.18937324673125422
107,INNOVATOR,79,935.523990926905,1.1135567636893222,-0.03313957468258158
108,INNOVATOR,80,879.53676661329,0.362314617350327,-0.21688078459248739
109,INNOVATOR,81,835.454113821478,-0.22919080385313403,-0.3615530747320094
110,INNOVATOR,82,661.185072271891,-2.5675501424194946,-0.9334764900597099
111,INNOVATOR,83,769.348897606253,-1.1161971722265775,-0.5784999328349149
112,INNOVATOR,84,939.860069526321,1.1717386977583015,-0.018909250927677913
113,INNOVATOR,85,795.757824496306,-0.761839563636069,-0.4918300141402572
114,INNOVATOR,86,822.018090596761,-0.40947670031152317,-0.405647976630669
115,INNOVATOR,87,919.085040376359,0.8929772895940223,-0.08708960883478198
116,INNOVATOR,88,851.11106792286,-0.019104235918152378,-0.3101694291707095
117,INNOVATOR,89,942.538513371834,1.2076783237715587,-0.010119022105231655
118,INNOVATOR,90,843.906981560453,-0.11576938350593913,-0.3338121005256854
119,SAGITTA,100,1093.43176806407,-0.4576264186959205,0.48508876010398116
120,SAGITTA,101,881.955259074772,-2.8477172352640405,-0.2089436750736889
121,SAGITTA,102,1207.89745159935,0.8360557039066923,0.8607470186403336
122,SAGITTA,103,1085.85433795824,-0.5432659358020383,0.46022083366679983
123,SAGITTA,104,1262.33641655867,1.4513205899907011,1.0394070863700344
124,SAGITTA,105,1225.14587934056,1.030996073130354,0.9173536288280583
125,SAGITTA,106,1168.47281549331,0.39048157771211484,0.7313616021066555
126,SAGITTA,107,1200.41995055569,0.751545577175621,0.8362070435708686
127,SAGITTA,108,1068.78074256993,-0.7362303635695904,0.4041879955931078
128,SAGITTA,109,965.566334813868,-1.90275145517587,0.06545464358763362
129,SAGITTA,110,1134.14483917193,0.002509498216276914,0.6187026164116797
130,SAGITTA,111,1230.7613475935,1.094461652197393,0.9357827069553507
131,SAGITTA,112,1228.45133207997,1.0683540391513622,0.9282016016126547
132,SAGITTA,113,1089.62112186475,-0.5006940413350186,0.4725828223336143
133,SAGITTA,114,1029.29528974278,-1.1824918355469864,0.2746029882053283
134,SAGITTA,115,1163.96192626607,0.3394998636290236,0.7165575775359804
135,SAGITTA,116,1180.38920282467,0.5251596469854907,0.7704692994940883
136,SAGITTA,117,1092.73562444647,-0.46549417892796824,0.4828041269195892
137,SAGITTA,118,1134.70078805912,0.008792788668273441,0.6205271526774561
138,SAGITTA,119,1075.96019637493,-0.6550887432103563,0.42774982679291246
139,SAGITTA,120,1148.37176281012,0.16330106650046078,0.6653931283029997
140,SAGITTA,91,1144.9423638995,0.12454227063327396,0.6541383837996578
141,SAGITTA,92,1165.59937938191,0.3580062295295898,0.7219314395261709
142,SAGITTA,93,1206.70964129654,0.82263116559679,0.8568488132040499
143,SAGITTA,94,1022.97974652504,-1.2538696066218962,0.25387637483429115
144,SAGITTA,95,1292.53704704796,1.792645732589268,1.1385207762193579
145,SAGITTA,96,1111.58429693099,-0.25246796989388964,0.5446624871072909
146,SAGITTA,97,1203.78106199633,0.7895325934457921,0.847237679404605
147,SAGITTA,98,1037.77345274064,-1.0866723063737547,0.30242697744819924
148,SAGITTA,99,1163.522545896,0.33453402135886756,0.7151156006957808
149,SERESTA,121,1048.85591989174,0.3959931887308639,0.33879788077649137
150,SERESTA,122,1105.07578824351,0.9125316401308827,0.5233025916024182
151,SERESTA,123,1081.34411759538,0.6944891443886388,0.4454190042031692
152,SERESTA,124,1075.72705892219,0.6428805783507696,0.4269847065683088
153,SERESTA,125,1011.86766875134,0.056151518442503656,0.21740829412867038
154,SERESTA,126,1193.02326405015,1.7205778751995244,0.8119322890261658
155,SERESTA,127,1052.10720618202,0.4258654462561067,0.3494680878471829
156,SERESTA,128,896.091559841783,-1.0075793965976017,-0.16255057310400817
157,SERESTA,129,951.343314731752,-0.49993580466628945,0.018776942549588605
158,SERESTA,130,722.198111567574,-2.6052823993535905,-0.7332413507416279
159,SERESTA,131,822.887595297299,-1.6801647937307709,-0.4027943998074232
160,SERESTA,132,1005.66956624174,-0.0007955781229864887,0.19706710257610766
161,SERESTA,133,1028.32578522953,0.2073658533002938,0.27142122782228467
162,SERESTA,134,961.410972460944,-0.40743590231640187,0.051817401954372906
163,SERESTA,135,943.88289333797,-0.5684808693651895,-0.0057069798119259154
164,SERESTA,136,1170.78122239812,1.5162218336835975,0.7389374282501034
165,SERESTA,137,1000.93626543372,-0.04428432936101964,0.18153315839517367
166,SERESTA,138,1029.51883913476,0.21832742675664207,0.27533664193188107
167,SERESTA,139,1050.75848635693,0.41347364118346863,0.34504180282359664
168,SERESTA,140,1012.62547838801,0.0631141426473896,0.21989530542866212
169,SERESTA,141,1148.38454054325,1.3104449846624062,0.6654350628009862
170,SERESTA,142,953.428603858706,-0.48077652792059444,0.025620531455733352
171,SERESTA,143,954.511382213474,-0.470828147197221,0.0291740386604289
172,SERESTA,144,1032.22312174461,0.24317390883482257,0.2842116694897541
173,SERESTA,145,756.987699994814,-2.285641662761847,-0.619067427167884
174,SERESTA,146,896.736949573706,-1.0016496670829202,-0.16043250614032528
175,SERESTA,147,1034.19591786769,0.2612996192681463,0.2906860741598239
176,SERESTA,148,1163.11086354186,1.4457478997977273,0.7137645243604986
177,SERESTA,149,1075.46792016873,0.6404996561904317,0.42613425418959133
178,SERESTA,150,993.206587211479,-0.11530327934778363,0.15616557773403655
